index0	terrace	bedrooms	construction_year	date_month	date_year	date_year_month	floor	rooms	price_room	price_surface	price	scout_id	surface	url	zip
35	yes	2	1968	3	2016	2016_03	up floor	3	115000.0	4600.0	345000	87388567	75	http://www.immobilienscout24.de/expose/87388567	82008
36	yes	2	1969	3	2016	2016_03	up floor	3	128333.33333333333	4277.777777777777	385000	87385175	90	http://www.immobilienscout24.de/expose/87385175	82008
37	yes	NAN	1963	3	2016	2016_03	up floor	3	120000.0	4390.243902439024	360000	87384825	82	http://www.immobilienscout24.de/expose/87384825	80686
38	yes	2	1963	3	2016	2016_03	up floor	3	126500.0	4464.705882352941	379500	87380220	85	http://www.immobilienscout24.de/expose/87380220	82110
39	yes	2	1966	3	2016	2016_03	ground floor	3	99333.33333333333	4082.1917808219177	298000	87352299	73	http://www.immobilienscout24.de/expose/87352299	81475
40	yes	2	1970	3	2016	2016_03	up floor	3	105000.0	4315.068493150685	315000	87343783	73	http://www.immobilienscout24.de/expose/87343783	85221
41	yes	2	2014	3	2016	2016_03	up floor	3	129666.66666666667	4743.90243902439	389000	87193125	82	http://www.immobilienscout24.de/expose/87193125	81241
42	yes	NAN	1964	3	2016	2016_03	up floor	3	75000.0	3629.032258064516	225000	87411899	62	http://www.immobilienscout24.de/expose/87411899	80992
43	yes	2	NAN	3	2016	2016_03	up floor	3	110000.0	4782.608695652174	330000	87384592	69	http://www.immobilienscout24.de/expose/87384592	80997
44	yes	2	NAN	3	2016	2016_03	up floor	3	110000.0	4782.608695652174	330000	87384591	69	http://www.immobilienscout24.de/expose/87384591	80997
45	yes	2	1966	3	2016	2016_03	up floor	3	102666.66666666667	4812.5	308000	87377099	64	http://www.immobilienscout24.de/expose/87377099	81476
46	yes	2	1973	3	2016	2016_03	up floor	3	128333.33333333333	4476.7441860465115	385000	87340588	86	http://www.immobilienscout24.de/expose/87340588	81737
47	yes	2	1972	3	2016	2016_03	up floor	3	111666.66666666667	4718.30985915493	335000	87334564	71	http://www.immobilienscout24.de/expose/87334564	81243
48	yes	2	1975	3	2016	2016_03	ground floor	3	133166.66666666666	4645.3488372093025	399500	87319555	86	http://www.immobilienscout24.de/expose/87319555	81369
49	yes	2	1981	3	2016	2016_03	up floor	3	116666.66666666667	4487.179487179487	350000	86583921	78	http://www.immobilienscout24.de/expose/86583921	81739
50	yes	2	1968	3	2016	2016_03	up floor	3	113000.0	4985.294117647059	339000	87310464	68	http://www.immobilienscout24.de/expose/87310464	81379
51	yes	2	1954	3	2016	2016_03	up floor	3	109666.66666666667	5061.538461538462	329000	87287041	65	http://www.immobilienscout24.de/expose/87287041	80687
52	yes	2	1966	3	2016	2016_03	up floor	3	109666.66666666667	4700.0	329000	87268304	70	http://www.immobilienscout24.de/expose/87268304	81369
53	yes	NAN	1963	3	2016	2016_03	ground floor	3	120000.0	4390.243902439024	360000	87265465	82	http://www.immobilienscout24.de/expose/87265465	80686
54	yes	2	1992	3	2016	2016_03	ground floor	3	126666.66666666667	6229.508196721312	380000	87235021	61	http://www.immobilienscout24.de/expose/87235021	81827
55	yes	2	1966	3	2016	2016_03	up floor	3	123000.0	5054.7945205479455	369000	87250473	73	http://www.immobilienscout24.de/expose/87250473	81827
56	yes	2	1975	3	2016	2016_03	up floor	3	101833.33333333333	3394.4444444444443	305500	77612262	90	http://www.immobilienscout24.de/expose/77612262	85540
57	yes	3	2016	3	2016	2016_03	ground floor	4	0.0	0.0	0	87234434	90	http://www.immobilienscout24.de/expose/87234434	82041
58	yes	2	1971	3	2016	2016_03	up floor	3	119666.66666666667	4662.337662337663	359000	87299783	77	http://www.immobilienscout24.de/expose/87299783	82110
59	yes	2	1964	3	2016	2016_03	up floor	3	129666.66666666667	5256.756756756757	389000	87236491	74	http://www.immobilienscout24.de/expose/87236491	82152
60	yes	NAN	NAN	3	2016	2016_03	up floor	3	131333.33333333334	4690.476190476191	394000	87222902	84	http://www.immobilienscout24.de/expose/87222902	81245
61	yes	NAN	1972	3	2016	2016_03	up floor	3	111666.66666666667	4718.30985915493	335000	87218802	71	http://www.immobilienscout24.de/expose/87218802	81243
62	yes	2	2003	3	2016	2016_03	up floor	3	128000.0	4800.0	384000	87215436	80	http://www.immobilienscout24.de/expose/87215436	82110
63	yes	3	1963	3	2016	2016_03	up floor	4	83750.0	3722.222222222222	335000	87193355	90	http://www.immobilienscout24.de/expose/87193355	85521
64	yes	2	1975	3	2016	2016_03	NAN	3	93000.0	3244.186046511628	279000	87163564	86	http://www.immobilienscout24.de/expose/87163564	85221
65	yes	3	1969	3	2016	2016_03	up floor	3	113000.0	3725.2747252747254	339000	87151594	91	http://www.immobilienscout24.de/expose/87151594	82008
66	yes	2	NAN	3	2016	2016_03	up floor	3	133000.0	5619.718309859155	399000	87474798	71	http://www.immobilienscout24.de/expose/87474798	81243
67	yes	NAN	1968	3	2016	2016_03	up floor	4	96250.0	4425.287356321839	385000	87150201	87	http://www.immobilienscout24.de/expose/87150201	81735
68	yes	2	1971	3	2016	2016_03	up floor	3	116666.66666666667	3723.404255319149	350000	87130377	94	http://www.immobilienscout24.de/expose/87130377	82178
69	yes	2	1967	3	2016	2016_03	up floor	3	113000.0	5136.363636363636	339000	87152158	66	http://www.immobilienscout24.de/expose/87152158	80992
70	yes	2	1984	3	2016	2016_03	up floor	3	97666.66666666667	2930.0	293000	87492264	100	http://www.immobilienscout24.de/expose/87492264	81541
71	yes	3	NAN	3	2016	2016_03	up floor	4	99750.0	4483.146067415731	399000	87106185	89	http://www.immobilienscout24.de/expose/87106185	81243
72	yes	NAN	1940	3	2016	2016_03	up floor	3	106666.66666666667	3809.5238095238096	320000	87102563	84	http://www.immobilienscout24.de/expose/87102563	81377
73	yes	2	1988	3	2016	2016_03	up floor	3	83333.33333333333	3012.0481927710844	250000	87087178	83	http://www.immobilienscout24.de/expose/87087178	80807
74	yes	2	1971	3	2016	2016_03	up floor	3	133333.0	4878.036585365854	399999	87073687	82	http://www.immobilienscout24.de/expose/87073687	81241
75	yes	NAN	1964	3	2016	2016_03	NAN	3	75000.0	3629.032258064516	225000	87280186	62	http://www.immobilienscout24.de/expose/87280186	80992
76	yes	3	1967	3	2016	2016_03	up floor	4	98750.0	4593.023255813953	395000	87054943	86	http://www.immobilienscout24.de/expose/87054943	80935
77	yes	2	1961	3	2016	2016_03	up floor	3	116333.33333333333	5132.35294117647	349000	87049496	68	http://www.immobilienscout24.de/expose/87049496	80686
78	yes	NAN	1960	3	2016	2016_03	up floor	3	129333.33333333333	5705.882352941177	388000	87043598	68	http://www.immobilienscout24.de/expose/87043598	80686
79	yes	2	1992	3	2016	2016_03	ground floor	3	116650.0	5383.846153846154	349950	86984922	65	http://www.immobilienscout24.de/expose/86984922	80935
80	yes	2	1993	3	2016	2016_03	up floor	3	128333.33333333333	5833.333333333333	385000	79537738	66	http://www.immobilienscout24.de/expose/79537738	81927
81	yes	2	1988	3	2016	2016_03	up floor	3	131833.33333333334	5902.985074626866	395500	86882388	67	http://www.immobilienscout24.de/expose/86882388	81669
82	yes	2	NAN	3	2016	2016_03	up floor	3	111666.66666666667	4407.894736842105	335000	86893255	76	http://www.immobilienscout24.de/expose/86893255	81927
83	yes	1	1989	3	2016	2016_03	up floor	3	119666.66666666667	5128.571428571428	359000	86884800	70	http://www.immobilienscout24.de/expose/86884800	81479
84	yes	2	1993	3	2016	2016_03	up floor	3	133000.0	5465.753424657534	399000	86876366	73	http://www.immobilienscout24.de/expose/86876366	81243
85	yes	NAN	1975	3	2016	2016_03	up floor	3	119666.66666666667	4223.529411764706	359000	87503742	85	http://www.immobilienscout24.de/expose/87503742	85540
86	yes	4	1975	3	2016	2016_03	up floor	5	39000.0	1857.142857142857	195000	87062400	105	http://www.immobilienscout24.de/expose/87062400	85640
87	yes	NAN	1971	3	2016	2016_03	up floor	3	116700.0	4024.137931034483	350100	87082185	87	http://www.immobilienscout24.de/expose/87082185	82110
88	yes	NAN	1976	3	2016	2016_03	up floor	3	89666.66666666667	3362.5	269000	87067267	80	http://www.immobilienscout24.de/expose/87067267	85640
89	yes	2	1994	3	2016	2016_03	up floor	3	125000.0	3865.979381443299	375000	87055350	97	http://www.immobilienscout24.de/expose/87055350	82008
90	yes	2	1980	3	2016	2016_03	up floor	3	95000.0	3750.0	285000	87030992	76	http://www.immobilienscout24.de/expose/87030992	82110
91	yes	NAN	1978	3	2016	2016_03	NAN	3	99666.66666666667	3737.5	299000	87021697	80	http://www.immobilienscout24.de/expose/87021697	85716
92	yes	2	1974	3	2016	2016_03	up floor	3	110000.0	3928.5714285714284	330000	87218229	84	http://www.immobilienscout24.de/expose/87218229	85521
93	yes	3	1974	3	2016	2016_03	up floor	4	91250.0	3543.6893203883496	365000	80843261	103	http://www.immobilienscout24.de/expose/80843261	85609
94	yes	2	1974	3	2016	2016_03	up floor	3	109666.66666666667	3655.5555555555557	329000	82043276	90	http://www.immobilienscout24.de/expose/82043276	85609
95	yes	NAN	1972	3	2016	2016_03	up floor	3	131666.66666666666	4488.636363636364	395000	86937828	88	http://www.immobilienscout24.de/expose/86937828	85521
96	yes	NAN	1972	3	2016	2016_03	up floor	3	125000.0	4213.483146067416	375000	87203732	89	http://www.immobilienscout24.de/expose/87203732	85609
97	yes	2	2015	3	2016	2016_03	up floor	3	131666.66666666666	5642.857142857143	395000	86880539	70	http://www.immobilienscout24.de/expose/86880539	81243
98	yes	2	1984	3	2016	2016_03	up floor	3	125000.0	5000.0	375000	86869461	75	http://www.immobilienscout24.de/expose/86869461	81539
99	yes	2	2001	3	2016	2016_03	up floor	3	133000.0	5250.0	399000	86864588	76	http://www.immobilienscout24.de/expose/86864588	80939
100	yes	NAN	1964	3	2016	2016_03	up floor	3	75000.0	3629.032258064516	225000	86825422	62	http://www.immobilienscout24.de/expose/86825422	80992
101	yes	2	1972	3	2016	2016_03	up floor	3	121666.66666666667	4506.172839506173	365000	87364248	81	http://www.immobilienscout24.de/expose/87364248	80993
102	yes	NAN	1961	3	2016	2016_03	up floor	3	113333.33333333333	5151.515151515152	340000	86715654	66	http://www.immobilienscout24.de/expose/86715654	81675
103	yes	NAN	1968	3	2016	2016_03	up floor	3	113333.33333333333	4594.594594594595	340000	86678000	74	http://www.immobilienscout24.de/expose/86678000	81927
104	yes	NAN	1964	3	2016	2016_03	up floor	3	75000.0	3629.032258064516	225000	86677478	62	http://www.immobilienscout24.de/expose/86677478	80992
105	yes	2	1962	3	2016	2016_03	up floor	3	120000.0	4186.046511627907	360000	86616430	86	http://www.immobilienscout24.de/expose/86616430	80686
106	yes	2	1972	3	2016	2016_03	up floor	3	116666.66666666667	4430.379746835443	350000	86603061	79	http://www.immobilienscout24.de/expose/86603061	80937
107	yes	NAN	1987	3	2016	2016_03	up floor	3	132666.66666666666	5236.8421052631575	398000	86590657	76	http://www.immobilienscout24.de/expose/86590657	81739
108	yes	2	1956	3	2016	2016_03	up floor	3	99666.66666666667	4397.058823529412	299000	86585494	68	http://www.immobilienscout24.de/expose/86585494	80997
109	yes	NAN	1972	3	2016	2016_03	up floor	6	41666.666666666664	2083.3333333333335	250000	86570254	120	http://www.immobilienscout24.de/expose/86570254	80689
110	yes	NAN	1967	3	2016	2016_03	up floor	3	101666.66666666667	4121.621621621622	305000	86311257	74	http://www.immobilienscout24.de/expose/86311257	80997
111	yes	NAN	1968	3	2016	2016_03	up floor	3	126600.0	4631.707317073171	379800	86076720	82	http://www.immobilienscout24.de/expose/86076720	81369
112	yes	2	1965	3	2016	2016_03	up floor	3	111000.0	5045.454545454545	333000	86027754	66	http://www.immobilienscout24.de/expose/86027754	81475
113	yes	NAN	1968	3	2016	2016_03	up floor	3	106666.66666666667	4444.444444444444	320000	85948226	72	http://www.immobilienscout24.de/expose/85948226	80935
114	yes	1	1969	3	2016	2016_03	NAN	3	125000.0	5597.014925373134	375000	85908851	67	http://www.immobilienscout24.de/expose/85908851	81379
115	yes	2	1963	3	2016	2016_03	up floor	3	120666.66666666667	4525.0	362000	85889978	80	http://www.immobilienscout24.de/expose/85889978	81927
116	yes	2	1978	3	2016	2016_03	up floor	3	133333.33333333334	4395.604395604396	400000	85851603	91	http://www.immobilienscout24.de/expose/85851603	81477
117	yes	3	1973	3	2016	2016_03	up floor	4	91250.0	4397.590361445783	365000	86860225	83	http://www.immobilienscout24.de/expose/86860225	85774
118	yes	NAN	2004	3	2016	2016_03	NAN	4	98750.0	4114.583333333333	395000	86849757	96	http://www.immobilienscout24.de/expose/86849757	85679
119	yes	2	1972	3	2016	2016_03	up floor	3	121000.0	3989.010989010989	363000	86725802	91	http://www.immobilienscout24.de/expose/86725802	85521
120	yes	3	1977	3	2016	2016_03	up floor	3	116666.66666666667	4320.9876543209875	350000	86722378	81	http://www.immobilienscout24.de/expose/86722378	85221
121	yes	2	1983	3	2016	2016_03	up floor	3	116666.66666666667	3763.440860215054	350000	74587378	93	http://www.immobilienscout24.de/expose/74587378	82024
122	yes	2	1994	3	2016	2016_03	ground floor	3	130000.0	4534.883720930233	390000	86609452	86	http://www.immobilienscout24.de/expose/86609452	85757
123	yes	2	1969	3	2016	2016_03	up floor	4	92250.0	4100.0	369000	86346816	90	http://www.immobilienscout24.de/expose/86346816	85757
124	yes	2	1973	3	2016	2016_03	up floor	3	71666.66666666667	2311.8279569892475	215000	86322120	93	http://www.immobilienscout24.de/expose/86322120	82110
125	yes	2	1971	3	2016	2016_03	up floor	3	86333.33333333333	3547.945205479452	259000	86250312	73	http://www.immobilienscout24.de/expose/86250312	82110
126	yes	2	1967	3	2016	2016_03	up floor	3	123333.33333333333	4933.333333333333	370000	85861364	75	http://www.immobilienscout24.de/expose/85861364	81243
127	yes	NAN	1971	3	2016	2016_03	up floor	3	113333.33333333333	4096.385542168675	340000	85768341	83	http://www.immobilienscout24.de/expose/85768341	81927
128	yes	2	1990	3	2016	2016_03	up floor	3	98333.33333333333	4402.985074626866	295000	85766851	67	http://www.immobilienscout24.de/expose/85766851	81479
129	yes	NAN	1969	3	2016	2016_03	up floor	3	98333.33333333333	3687.5	295000	85758324	80	http://www.immobilienscout24.de/expose/85758324	81735
130	yes	2	1965	3	2016	2016_03	NAN	3	113000.0	4842.857142857143	339000	85532691	70	http://www.immobilienscout24.de/expose/85532691	80807
131	yes	2	1967	3	2016	2016_03	up floor	3	110500.0	5022.727272727273	331500	87413738	66	http://www.immobilienscout24.de/expose/87413738	81539
132	yes	NAN	1969	3	2016	2016_03	up floor	3	109800.0	3743.181818181818	329400	85545662	88	http://www.immobilienscout24.de/expose/85545662	81735
133	yes	2	NAN	3	2016	2016_03	up floor	3	99333.33333333333	3870.12987012987	298000	85495491	77	http://www.immobilienscout24.de/expose/85495491	81737
134	yes	2	1966	3	2016	2016_03	up floor	3	100000.0	4000.0	300000	84942593	75	http://www.immobilienscout24.de/expose/84942593	81475
135	yes	2	1989	3	2016	2016_03	up floor	3	98333.33333333333	3782.051282051282	295000	85090930	78	http://www.immobilienscout24.de/expose/85090930	80997
136	yes	NAN	1963	3	2016	2016_03	up floor	3	121666.66666666667	5367.64705882353	365000	84443292	68	http://www.immobilienscout24.de/expose/84443292	80636
137	yes	2	1999	3	2016	2016_03	up floor	3	131666.66666666666	5563.380281690141	395000	84260777	71	http://www.immobilienscout24.de/expose/84260777	81825
138	yes	2	1960	3	2016	2016_03	up floor	3	126333.33333333333	5573.529411764706	379000	84221525	68	http://www.immobilienscout24.de/expose/84221525	80807
139	yes	2	1988	3	2016	2016_03	up floor	3	99666.66666666667	4333.333333333333	299000	83814820	69	http://www.immobilienscout24.de/expose/83814820	80939
140	yes	NAN	1968	3	2016	2016_03	ground floor	3	109666.66666666667	4386.666666666667	329000	83382590	75	http://www.immobilienscout24.de/expose/83382590	81927
141	yes	2	1960	3	2016	2016_03	up floor	3	118333.33333333333	4733.333333333333	355000	86606314	75	http://www.immobilienscout24.de/expose/86606314	80637
142	yes	2	1964	3	2016	2016_03	up floor	3	93333.33333333333	4117.64705882353	280000	83041906	68	http://www.immobilienscout24.de/expose/83041906	81541
143	yes	2	1968	3	2016	2016_03	up floor	3	119666.66666666667	3902.1739130434785	359000	86237925	92	http://www.immobilienscout24.de/expose/86237925	82008
144	yes	2	1972	3	2016	2016_03	ground floor	3	106333.33333333333	4037.974683544304	319000	86757746	79	http://www.immobilienscout24.de/expose/86757746	85716
145	yes	NAN	1978	3	2016	2016_03	up floor	3	41666.666666666664	1562.5	125000	86174997	80	http://www.immobilienscout24.de/expose/86174997	85640
146	yes	2	1980	3	2016	2016_03	up floor	3	111333.33333333333	3883.720930232558	334000	86143755	86	http://www.immobilienscout24.de/expose/86143755	82110
147	yes	2	1980	3	2016	2016_03	ground floor	3	110000.0	3707.8651685393256	330000	85915378	89	http://www.immobilienscout24.de/expose/85915378	82110
148	yes	1	1995	3	2016	2016_03	up floor	3	131666.66666666666	4702.380952380952	395000	85749815	84	http://www.immobilienscout24.de/expose/85749815	85540
149	yes	NAN	1969	3	2016	2016_03	NAN	3	118333.33333333333	3944.4444444444443	355000	85765751	90	http://www.immobilienscout24.de/expose/85765751	82008
150	yes	NAN	1971	3	2016	2016_03	up floor	3	125000.0	4360.46511627907	375000	85720777	86	http://www.immobilienscout24.de/expose/85720777	85221
151	yes	2	1972	3	2016	2016_03	up floor	3	93166.66666666667	3726.6666666666665	279500	85504714	75	http://www.immobilienscout24.de/expose/85504714	85716
152	yes	2	1992	3	2016	2016_03	up floor	3	111633.33333333333	4406.578947368421	334900	86958216	76	http://www.immobilienscout24.de/expose/86958216	82024
0	yes	NAN	1971	3	2016	2016_03	up floor	4	98750.0	3989.89898989899	395000	87581514	99	http://www.immobilienscout24.de/expose/87581514	81475
1	yes	2	1968	3	2016	2016_03	up floor	3	111666.66666666667	4589.041095890411	335000	87578522	73	http://www.immobilienscout24.de/expose/87578522	80995
2	yes	2	1980	3	2016	2016_03	up floor	3	116333.33333333333	4362.5	349000	85358922	80	http://www.immobilienscout24.de/expose/85358922	82152
3	yes	NAN	1982	3	2016	2016_03	up floor	3	128333.33333333333	3888.8888888888887	385000	84744103	99	http://www.immobilienscout24.de/expose/84744103	85757
0	yes	2	1970	3	2016	2016_03	up floor	3	138333.33333333334	5320.51282051282	415000	87514004	78	http://www.immobilienscout24.de/expose/87514004	81539
1	yes	1	1973	3	2016	2016_03	up floor	3	138333.33333333334	4414.893617021276	415000	87500728	94	http://www.immobilienscout24.de/expose/87500728	81737
2	yes	NAN	2004	3	2016	2016_03	ground floor	3	137333.33333333334	5802.816901408451	412000	87500080	71	http://www.immobilienscout24.de/expose/87500080	80992
3	yes	NAN	1966	3	2016	2016_03	NAN	3	78333.33333333333	3455.8823529411766	235000	87507780	68	http://www.immobilienscout24.de/expose/87507780	81243
4	yes	NAN	1969	3	2016	2016_03	up floor	3	133700.0	4891.463414634146	401100	87461260	82	http://www.immobilienscout24.de/expose/87461260	81737
5	yes	2	1999	3	2016	2016_03	ground floor	3	135500.0	4897.590361445783	406500	87455825	83	http://www.immobilienscout24.de/expose/87455825	81829
6	yes	2	1978	3	2016	2016_03	ground floor	3	140000.0	5121.951219512195	420000	87401644	82	http://www.immobilienscout24.de/expose/87401644	82152
7	yes	NAN	1984	3	2016	2016_03	up floor	4	104000.0	3816.5137614678897	416000	87296868	109	http://www.immobilienscout24.de/expose/87296868	81929
8	yes	2	1969	3	2016	2016_03	up floor	3	139666.66666666666	5441.558441558442	419000	87287974	77	http://www.immobilienscout24.de/expose/87287974	80939
9	yes	2	2015	3	2016	2016_03	up floor	3	138333.33333333334	5763.888888888889	415000	87474789	72	http://www.immobilienscout24.de/expose/87474789	81243
10	yes	NAN	1959	3	2016	2016_03	up floor	3	140000.0	4941.176470588235	420000	86908682	85	http://www.immobilienscout24.de/expose/86908682	81373
11	yes	1	1989	3	2016	2016_03	up floor	3	135000.0	5062.5	405000	87145658	80	http://www.immobilienscout24.de/expose/87145658	80807
12	yes	NAN	2004	3	2016	2016_03	NAN	3	137333.33333333334	5802.816901408451	412000	87506387	71	http://www.immobilienscout24.de/expose/87506387	80992
13	yes	NAN	2004	3	2016	2016_03	up floor	3	137333.33333333334	5802.816901408451	412000	86947585	71	http://www.immobilienscout24.de/expose/86947585	80992
14	yes	2	1981	3	2016	2016_03	up floor	3	140000.0	4719.101123595506	420000	86847485	89	http://www.immobilienscout24.de/expose/86847485	80939
15	yes	2	1971	3	2016	2016_03	up floor	3	137500.0	4969.879518072289	412500	86648900	83	http://www.immobilienscout24.de/expose/86648900	81927
16	yes	NAN	1989	3	2016	2016_03	up floor	4	104875.0	4237.373737373738	419500	84776223	99	http://www.immobilienscout24.de/expose/84776223	85757
17	yes	2	1984	3	2016	2016_03	up floor	4	102250.0	4701.149425287356	409000	85923860	87	http://www.immobilienscout24.de/expose/85923860	81241
18	yes	3	1967	3	2016	2016_03	up floor	4	99575.0	5041.772151898735	398300	87590853	79	http://www.immobilienscout24.de/expose/87590853	81541
19	yes	2	1961	3	2016	2016_03	up floor	3	139666.66666666666	5048.192771084337	419000	85692134	83	http://www.immobilienscout24.de/expose/85692134	80687
20	yes	3	1967	3	2016	2016_03	up floor	3	114083.33333333333	5033.088235294118	342250	87590983	68	http://www.immobilienscout24.de/expose/87590983	81539
21	yes	2	2016	3	2016	2016_03	up floor	3	136300.0	6930.5084745762715	408900	86591293	59	http://www.immobilienscout24.de/expose/86591293	81737
0	yes	NAN	1965	3	2016	2016_03	ground floor	3	101666.66666666667	4357.142857142857	305000	87632532	70	http://www.immobilienscout24.de/expose/87632532	80686
1	yes	2	1974	3	2016	2016_03	up floor	3	115000.0	4928.571428571428	345000	87611440	70	http://www.immobilienscout24.de/expose/87611440	82008
2	yes	1	1994	3	2016	2016_03	up floor	3	131666.66666666666	5129.87012987013	395000	85328728	77	http://www.immobilienscout24.de/expose/85328728	81241
3	yes	2	1968	3	2016	2016_03	up floor	3	132666.66666666666	5378.378378378378	398000	87594454	74	http://www.immobilienscout24.de/expose/87594454	80995
4	yes	1	1962	3	2016	2016_03	up floor	3	131666.66666666666	6370.967741935484	395000	87632971	62	http://www.immobilienscout24.de/expose/87632971	80687
5	yes	NAN	2017	3	2016	2016_03	up floor	3	132000.0	6000.0	396000	87625228	66	http://www.immobilienscout24.de/expose/87625228	81241
6	yes	NAN	1973	3	2016	2016_03	up floor	3	130966.66666666667	4733.734939759036	392900	87600095	83	http://www.immobilienscout24.de/expose/87600095	81737
7	yes	3	1976	3	2016	2016_03	up floor	4	67250.0	3127.906976744186	269000	86854258	86	http://www.immobilienscout24.de/expose/86854258	80993
8	yes	2	2001	3	2016	2016_03	up floor	3	133000.0	5250.0	399000	87608420	76	http://www.immobilienscout24.de/expose/87608420	80939
0	yes	3	1967	3	2016	2016_03	up floor	4	84250.0	3918.6046511627906	337000	87640265	86	http://www.immobilienscout24.de/expose/87640265	82008
1	yes	2	2000	3	2016	2016_03	up floor	3	133000.0	4534.090909090909	399000	87144785	88	http://www.immobilienscout24.de/expose/87144785	81927
2	yes	3	1968	3	2016	2016_03	ground floor	3	116666.66666666667	4268.292682926829	350000	87640644	82	http://www.immobilienscout24.de/expose/87640644	81369
3	yes	2	1973	3	2016	2016_03	up floor	3	96333.33333333333	3524.390243902439	289000	35848832	82	http://www.immobilienscout24.de/expose/35848832	81737
0	yes	NAN	1963	3	2016	2016_03	up floor	3	130000.0	5492.957746478874	390000	87162875	71	http://www.immobilienscout24.de/expose/87162875	80807
1	yes	2	1966	3	2016	2016_03	up floor	3	109666.66666666667	4700.0	329000	87647539	70	http://www.immobilienscout24.de/expose/87647539	80995
2	yes	3	1984	3	2016	2016_03	up floor	4	85000.0	4533.333333333333	340000	87641988	75	http://www.immobilienscout24.de/expose/87641988	80997
3	yes	NAN	1983	3	2016	2016_03	NAN	3	115000.0	4312.5	345000	87659994	80	http://www.immobilienscout24.de/expose/87659994	81379
4	yes	2	1956	3	2016	2016_03	up floor	3	126000.0	6000.0	378000	87653598	63	http://www.immobilienscout24.de/expose/87653598	80804
5	yes	NAN	1966	3	2016	2016_03	NAN	3	78333.33333333333	3455.8823529411766	235000	87659996	68	http://www.immobilienscout24.de/expose/87659996	81243
6	yes	NAN	1964	3	2016	2016_03	NAN	3	75000.0	3629.032258064516	225000	87659224	62	http://www.immobilienscout24.de/expose/87659224	80992
0	yes	2	1987	3	2016	2016_03	up floor	3	125000.0	5281.69014084507	375000	87680455	71	http://www.immobilienscout24.de/expose/87680455	80993
1	yes	2	1997	3	2016	2016_03	ground floor	3	116633.33333333333	4485.897435897436	349900	87455359	78	http://www.immobilienscout24.de/expose/87455359	85757
2	yes	2	1973	3	2016	2016_03	up floor	3	133000.0	5700.0	399000	87678264	70	http://www.immobilienscout24.de/expose/87678264	81737
0	yes	NAN	1890	3	2016	2016_03	up floor	3	129666.66666666667	5984.615384615385	389000	87682960	65	http://www.immobilienscout24.de/expose/87682960	80339
1	yes	NAN	2004	3	2016	2016_03	NAN	3	137333.33333333334	5802.816901408451	412000	87659627	71	http://www.immobilienscout24.de/expose/87659627	80992
2	yes	2	1996	3	2016	2016_03	up floor	3	138333.33333333334	5187.5	415000	86837843	80	http://www.immobilienscout24.de/expose/86837843	81737
0	yes	NAN	1969	4	2016	2016_04	up floor	3	118333.33333333333	4493.670886075949	355000	87728797	79	http://www.immobilienscout24.de/expose/87728797	81735
1	yes	3	1968	4	2016	2016_04	ground floor	3	116666.66666666667	4268.292682926829	350000	87721725	82	http://www.immobilienscout24.de/expose/87721725	81369
2	yes	2	1993	4	2016	2016_04	up floor	3	117666.66666666667	4835.6164383561645	353000	87704498	73	http://www.immobilienscout24.de/expose/87704498	81243
3	yes	2	1978	4	2016	2016_04	NAN	3	126333.33333333333	4211.111111111111	379000	87703280	90	http://www.immobilienscout24.de/expose/87703280	81371
4	yes	2	1973	4	2016	2016_04	up floor	3	108333.33333333333	4333.333333333333	325000	87497653	75	http://www.immobilienscout24.de/expose/87497653	82061
5	yes	NAN	1973	4	2016	2016_04	up floor	3	113166.66666666667	4090.3614457831327	339500	87728680	83	http://www.immobilienscout24.de/expose/87728680	81737
6	yes	NAN	1973	4	2016	2016_04	up floor	4	84700.0	3894.2528735632186	338800	87728156	87	http://www.immobilienscout24.de/expose/87728156	81737
7	yes	1	2016	4	2016	2016_04	up floor	3	130000.0	6500.0	390000	87710051	60	http://www.immobilienscout24.de/expose/87710051	81549
8	yes	2	1965	4	2016	2016_04	up floor	3	99333.33333333333	4966.666666666667	298000	87230531	60	http://www.immobilienscout24.de/expose/87230531	80933
9	yes	3	1984	4	2016	2016_04	up floor	3	113333.33333333333	5000.0	340000	87690869	68	http://www.immobilienscout24.de/expose/87690869	80997
0	yes	NAN	1972	4	2016	2016_04	up floor	3	109666.66666666667	4328.9473684210525	329000	86226212	76	http://www.immobilienscout24.de/expose/86226212	85757
1	yes	NAN	1971	7	2016	2016_07	up floor	NAN	NAN	4125.0	330000	89529703	80	http://www.immobilienscout24.de/expose/89529703	80686
2	yes	2	1968	7	2016	2016_07	up floor	3	114333.33333333333	4763.888888888889	343000	89529091	72	http://www.immobilienscout24.de/expose/89529091	82008
3	yes	2	1982	7	2016	2016_07	up floor	3	130000.0	NAN	390000	89526824	NAN	http://www.immobilienscout24.de/expose/89526824	81739
4	yes	3	1972	7	2016	2016_07	up floor	4	99750.0	4433.333333333333	399000	89522545	90	http://www.immobilienscout24.de/expose/89522545	80997
5	yes	2	1963	7	2016	2016_07	ground floor	3	135000.0	5785.714285714285	405000	89521561	70	http://www.immobilienscout24.de/expose/89521561	81475
6	yes	1	1983	7	2016	2016_07	NAN	3	116333.33333333333	4653.333333333333	349000	89513473	75	http://www.immobilienscout24.de/expose/89513473	81379
7	yes	2	1996	7	2016	2016_07	up floor	3	113000.0	4520.0	339000	89499783	75	http://www.immobilienscout24.de/expose/89499783	85757
